Age,Income,Occupation,Gender,Category,Recommended_Scheme
39,9384,farmer,female,obc,National Farmer Scheme - Phase 49
39,9384,farmer,female,obc,National Farmer Scheme - Phase 73
39,9384,farmer,female,obc,National Farmer Scheme - Phase 78
39,9384,farmer,female,obc,National Farmer Scheme - Phase 86
39,9384,farmer,female,obc,National Farmer Scheme - Phase 93
48,4191,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
48,4191,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
48,4191,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
48,4191,farmer,female,obc,Kisan Credit Card (KCC) Scheme
48,4191,farmer,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
48,4191,farmer,female,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
48,4191,farmer,female,obc,Mo Ghara Yojana (Odisha Housing Scheme)
48,4191,farmer,female,obc,National Farmer Scheme - Phase 28
48,4191,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 36
48,4191,farmer,female,obc,Social Welfare Security Scheme - Support 37
48,4191,farmer,female,obc,National Farmer Scheme - Phase 44
48,4191,farmer,female,obc,Awas Sahayata Gramin - Allocation 56
48,4191,farmer,female,obc,Awas Sahayata Gramin - Allocation 58
48,4191,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 59
48,4191,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 65
48,4191,farmer,female,obc,Awas Sahayata Gramin - Allocation 67
48,4191,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 71
48,4191,farmer,female,obc,National Farmer Scheme - Phase 73
48,4191,farmer,female,obc,Awas Sahayata Gramin - Allocation 75
48,4191,farmer,female,obc,National Farmer Scheme - Phase 78
48,4191,farmer,female,obc,National Farmer Scheme - Phase 86
48,4191,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 89
48,4191,farmer,female,obc,Social Welfare Security Scheme - Support 91
48,4191,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 92
48,4191,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 94
48,4191,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 98
48,4191,farmer,female,obc,Social Welfare Security Scheme - Support 99
48,4191,farmer,female,obc,Social Welfare Security Scheme - Support 100
34,51609,business owner,male,sc,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
34,0,unemployed,female,st,Skill Upgradation and Vocational Loan - Plan 48
34,0,unemployed,female,st,Skill Upgradation and Vocational Loan - Plan 54
34,0,unemployed,female,st,Skill Upgradation and Vocational Loan - Plan 74
34,0,unemployed,female,st,Skill Upgradation and Vocational Loan - Plan 82
23,0,student,male,sc,Central Sector Scheme of Scholarship for College and University Students
23,0,student,male,sc,Merit-cum-Means Post Matric Support - Program 63
20,0,student,female,sc,Pragati Scholarship Scheme for Girls
57,60928,business owner,male,general,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
32,9365,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
32,9365,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
32,9365,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
32,9365,farmer,female,obc,Kisan Credit Card (KCC) Scheme
32,9365,farmer,female,obc,PM Kisan Maan-Dhan Yojana (PM-KMY)
32,9365,farmer,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
32,9365,farmer,female,obc,National Farmer Scheme - Phase 28
32,9365,farmer,female,obc,National Farmer Scheme - Phase 44
32,9365,farmer,female,obc,National Farmer Scheme - Phase 49
32,9365,farmer,female,obc,National Farmer Scheme - Phase 73
32,9365,farmer,female,obc,National Farmer Scheme - Phase 78
32,9365,farmer,female,obc,National Farmer Scheme - Phase 86
32,9365,farmer,female,obc,National Farmer Scheme - Phase 93
39,11814,laborer,female,sc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
47,11085,farmer,male,ews,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
47,11085,farmer,male,ews,PM Krishi Sinchayee Yojana (PMKSY)
47,11085,farmer,male,ews,Pradhan Mantri Fasal Bima Yojana (PMFBY)
47,11085,farmer,male,ews,Kisan Credit Card (KCC) Scheme
47,11085,farmer,male,ews,National Farmer Scheme - Phase 28
47,11085,farmer,male,ews,National Farmer Scheme - Phase 31
47,11085,farmer,male,ews,National Farmer Scheme - Phase 44
47,11085,farmer,male,ews,National Farmer Scheme - Phase 73
47,11085,farmer,male,ews,National Farmer Scheme - Phase 78
47,11085,farmer,male,ews,National Farmer Scheme - Phase 86
41,11955,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
41,11955,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
41,11955,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
41,11955,farmer,female,obc,Kisan Credit Card (KCC) Scheme
41,11955,farmer,female,obc,National Farmer Scheme - Phase 28
41,11955,farmer,female,obc,National Farmer Scheme - Phase 44
41,11955,farmer,female,obc,National Farmer Scheme - Phase 73
41,11955,farmer,female,obc,National Farmer Scheme - Phase 78
41,11955,farmer,female,obc,National Farmer Scheme - Phase 86
32,0,unemployed,male,ews,Skill Upgradation and Vocational Loan - Plan 54
32,0,unemployed,male,ews,Skill Upgradation and Vocational Loan - Plan 74
32,0,unemployed,male,ews,Skill Upgradation and Vocational Loan - Plan 82
62,21378,retired,female,ews,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 27
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 35
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 57
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 60
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 66
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 69
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 72
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 80
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 84
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 88
62,21378,retired,female,ews,Senior Citizen Financial Security - Pension 95
34,0,unemployed,female,general,Pradhan Mantri Matru Vandana Yojana (PMMVY)
34,0,unemployed,female,general,PMMVY-Urban (Maternity Benefit Scheme for Urban Poor)
34,0,unemployed,female,general,PM Garib Kalyan Anna Yojana (PMGKAY)
34,0,unemployed,female,general,Ayushman Swasthya Suraksha - Yojana 36
34,0,unemployed,female,general,Social Welfare Security Scheme - Support 37
34,0,unemployed,female,general,Skill Upgradation and Vocational Loan - Plan 54
34,0,unemployed,female,general,Ayushman Swasthya Suraksha - Yojana 59
34,0,unemployed,female,general,Ayushman Swasthya Suraksha - Yojana 65
34,0,unemployed,female,general,Ayushman Swasthya Suraksha - Yojana 71
34,0,unemployed,female,general,Skill Upgradation and Vocational Loan - Plan 74
34,0,unemployed,female,general,Skill Upgradation and Vocational Loan - Plan 82
34,0,unemployed,female,general,Ayushman Swasthya Suraksha - Yojana 89
34,0,unemployed,female,general,Social Welfare Security Scheme - Support 91
34,0,unemployed,female,general,Ayushman Swasthya Suraksha - Yojana 92
34,0,unemployed,female,general,Ayushman Swasthya Suraksha - Yojana 94
34,0,unemployed,female,general,Ayushman Swasthya Suraksha - Yojana 98
34,0,unemployed,female,general,Social Welfare Security Scheme - Support 99
34,0,unemployed,female,general,Social Welfare Security Scheme - Support 100
34,13797,farmer,male,sc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
34,13797,farmer,male,sc,PM Krishi Sinchayee Yojana (PMKSY)
34,13797,farmer,male,sc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
34,13797,farmer,male,sc,Kisan Credit Card (KCC) Scheme
34,13797,farmer,male,sc,PM Kisan Maan-Dhan Yojana (PM-KMY)
34,13797,farmer,male,sc,National Farmer Scheme - Phase 28
34,13797,farmer,male,sc,National Farmer Scheme - Phase 31
34,13797,farmer,male,sc,National Farmer Scheme - Phase 44
34,13797,farmer,male,sc,National Farmer Scheme - Phase 73
34,13797,farmer,male,sc,National Farmer Scheme - Phase 78
34,13797,farmer,male,sc,National Farmer Scheme - Phase 86
35,7841,laborer,female,sc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
45,91139,private employee,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
55,12771,farmer,female,general,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
55,12771,farmer,female,general,PM Krishi Sinchayee Yojana (PMKSY)
55,12771,farmer,female,general,Pradhan Mantri Fasal Bima Yojana (PMFBY)
55,12771,farmer,female,general,Kisan Credit Card (KCC) Scheme
55,12771,farmer,female,general,National Farmer Scheme - Phase 28
55,12771,farmer,female,general,National Farmer Scheme - Phase 44
55,12771,farmer,female,general,National Farmer Scheme - Phase 73
55,12771,farmer,female,general,National Farmer Scheme - Phase 78
55,12771,farmer,female,general,National Farmer Scheme - Phase 86
43,80160,business owner,male,obc,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
43,80160,business owner,male,obc,Stand-Up India Scheme
36,0,unemployed,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
36,0,unemployed,female,obc,PMMVY-Urban (Maternity Benefit Scheme for Urban Poor)
36,0,unemployed,female,obc,Indira Gandhi National Disability Pension Scheme (IGNDPS)
36,0,unemployed,female,obc,Deendayal Disabled Rehabilitation Scheme (DDRS)
36,0,unemployed,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
36,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 29
36,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 36
36,0,unemployed,female,obc,Social Welfare Security Scheme - Support 37
36,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 59
36,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 65
36,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 71
36,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 89
36,0,unemployed,female,obc,Social Welfare Security Scheme - Support 91
36,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 92
36,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 94
36,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 98
36,0,unemployed,female,obc,Social Welfare Security Scheme - Support 99
36,0,unemployed,female,obc,Social Welfare Security Scheme - Support 100
37,7762,laborer,male,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
37,7762,laborer,male,obc,Social Welfare Security Scheme - Support 30
37,7762,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 36
37,7762,laborer,male,obc,Social Welfare Security Scheme - Support 37
37,7762,laborer,male,obc,Social Welfare Security Scheme - Support 50
37,7762,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 59
37,7762,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 65
37,7762,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 71
37,7762,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 77
37,7762,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 89
37,7762,laborer,male,obc,Social Welfare Security Scheme - Support 91
37,7762,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 92
37,7762,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 94
37,7762,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 98
37,7762,laborer,male,obc,Social Welfare Security Scheme - Support 99
37,7762,laborer,male,obc,Social Welfare Security Scheme - Support 100
39,0,unemployed,male,general,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
39,0,unemployed,male,general,Mo Ghara Yojana (Odisha Housing Scheme)
39,0,unemployed,male,general,Awas Sahayata Gramin - Allocation 33
39,0,unemployed,male,general,Awas Sahayata Gramin - Allocation 46
39,0,unemployed,male,general,Awas Sahayata Gramin - Allocation 56
39,0,unemployed,male,general,Awas Sahayata Gramin - Allocation 58
39,0,unemployed,male,general,Awas Sahayata Gramin - Allocation 67
39,0,unemployed,male,general,Awas Sahayata Gramin - Allocation 75
50,7499,laborer,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
50,7499,laborer,female,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
50,7499,laborer,female,obc,Mo Ghara Yojana (Odisha Housing Scheme)
50,7499,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 36
50,7499,laborer,female,obc,Social Welfare Security Scheme - Support 37
50,7499,laborer,female,obc,Awas Sahayata Gramin - Allocation 56
50,7499,laborer,female,obc,Awas Sahayata Gramin - Allocation 58
50,7499,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 59
50,7499,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 65
50,7499,laborer,female,obc,Awas Sahayata Gramin - Allocation 67
50,7499,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 71
50,7499,laborer,female,obc,Awas Sahayata Gramin - Allocation 75
50,7499,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 89
50,7499,laborer,female,obc,Social Welfare Security Scheme - Support 91
50,7499,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 92
50,7499,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 94
50,7499,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 98
50,7499,laborer,female,obc,Social Welfare Security Scheme - Support 99
50,7499,laborer,female,obc,Social Welfare Security Scheme - Support 100
40,0,unemployed,male,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
40,0,unemployed,male,obc,Mo Ghara Yojana (Odisha Housing Scheme)
40,0,unemployed,male,obc,Awas Sahayata Gramin - Allocation 56
40,0,unemployed,male,obc,Awas Sahayata Gramin - Allocation 58
40,0,unemployed,male,obc,Awas Sahayata Gramin - Allocation 67
40,0,unemployed,male,obc,Awas Sahayata Gramin - Allocation 75
50,4076,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
50,4076,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
50,4076,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
50,4076,farmer,female,obc,Kisan Credit Card (KCC) Scheme
50,4076,farmer,female,obc,Indira Gandhi National Disability Pension Scheme (IGNDPS)
50,4076,farmer,female,obc,Deendayal Disabled Rehabilitation Scheme (DDRS)
50,4076,farmer,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
50,4076,farmer,female,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
50,4076,farmer,female,obc,Mo Ghara Yojana (Odisha Housing Scheme)
50,4076,farmer,female,obc,National Farmer Scheme - Phase 28
50,4076,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 36
50,4076,farmer,female,obc,Social Welfare Security Scheme - Support 37
50,4076,farmer,female,obc,National Farmer Scheme - Phase 44
50,4076,farmer,female,obc,Awas Sahayata Gramin - Allocation 56
50,4076,farmer,female,obc,Awas Sahayata Gramin - Allocation 58
50,4076,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 59
50,4076,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 65
50,4076,farmer,female,obc,Awas Sahayata Gramin - Allocation 67
50,4076,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 71
50,4076,farmer,female,obc,National Farmer Scheme - Phase 73
50,4076,farmer,female,obc,Awas Sahayata Gramin - Allocation 75
50,4076,farmer,female,obc,National Farmer Scheme - Phase 78
50,4076,farmer,female,obc,National Farmer Scheme - Phase 86
50,4076,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 89
50,4076,farmer,female,obc,Social Welfare Security Scheme - Support 91
50,4076,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 92
50,4076,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 94
50,4076,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 98
50,4076,farmer,female,obc,Social Welfare Security Scheme - Support 99
50,4076,farmer,female,obc,Social Welfare Security Scheme - Support 100
38,27709,business owner,male,obc,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
38,27709,business owner,male,obc,Stand-Up India Scheme
41,38976,government employee,female,general,Pradhan Mantri Matru Vandana Yojana (PMMVY)
45,14807,farmer,male,general,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
45,14807,farmer,male,general,PM Krishi Sinchayee Yojana (PMKSY)
45,14807,farmer,male,general,Pradhan Mantri Fasal Bima Yojana (PMFBY)
45,14807,farmer,male,general,Kisan Credit Card (KCC) Scheme
45,14807,farmer,male,general,National Farmer Scheme - Phase 28
45,14807,farmer,male,general,National Farmer Scheme - Phase 31
45,14807,farmer,male,general,National Farmer Scheme - Phase 44
45,14807,farmer,male,general,National Farmer Scheme - Phase 73
45,14807,farmer,male,general,National Farmer Scheme - Phase 78
45,14807,farmer,male,general,National Farmer Scheme - Phase 86
71,15063,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 27
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 35
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 57
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 60
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 66
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 69
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 72
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 80
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 84
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 88
71,15063,retired,female,obc,Senior Citizen Financial Security - Pension 95
37,0,unemployed,male,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
37,0,unemployed,male,obc,Social Welfare Security Scheme - Support 30
37,0,unemployed,male,obc,Ayushman Swasthya Suraksha - Yojana 36
37,0,unemployed,male,obc,Social Welfare Security Scheme - Support 37
37,0,unemployed,male,obc,Social Welfare Security Scheme - Support 50
37,0,unemployed,male,obc,Ayushman Swasthya Suraksha - Yojana 59
37,0,unemployed,male,obc,Ayushman Swasthya Suraksha - Yojana 65
37,0,unemployed,male,obc,Ayushman Swasthya Suraksha - Yojana 71
37,0,unemployed,male,obc,Ayushman Swasthya Suraksha - Yojana 77
37,0,unemployed,male,obc,Ayushman Swasthya Suraksha - Yojana 89
37,0,unemployed,male,obc,Social Welfare Security Scheme - Support 91
37,0,unemployed,male,obc,Ayushman Swasthya Suraksha - Yojana 92
37,0,unemployed,male,obc,Ayushman Swasthya Suraksha - Yojana 94
37,0,unemployed,male,obc,Ayushman Swasthya Suraksha - Yojana 98
37,0,unemployed,male,obc,Social Welfare Security Scheme - Support 99
37,0,unemployed,male,obc,Social Welfare Security Scheme - Support 100
56,6808,laborer,female,st,PM Garib Kalyan Anna Yojana (PMGKAY)
56,6808,laborer,female,st,Ayushman Swasthya Suraksha - Yojana 36
56,6808,laborer,female,st,Social Welfare Security Scheme - Support 37
56,6808,laborer,female,st,Ayushman Swasthya Suraksha - Yojana 59
56,6808,laborer,female,st,Ayushman Swasthya Suraksha - Yojana 65
56,6808,laborer,female,st,Ayushman Swasthya Suraksha - Yojana 71
56,6808,laborer,female,st,Ayushman Swasthya Suraksha - Yojana 89
56,6808,laborer,female,st,Social Welfare Security Scheme - Support 91
56,6808,laborer,female,st,Ayushman Swasthya Suraksha - Yojana 92
56,6808,laborer,female,st,Ayushman Swasthya Suraksha - Yojana 94
56,6808,laborer,female,st,Ayushman Swasthya Suraksha - Yojana 98
56,6808,laborer,female,st,Social Welfare Security Scheme - Support 99
56,6808,laborer,female,st,Social Welfare Security Scheme - Support 100
24,8379,laborer,male,st,PM Garib Kalyan Anna Yojana (PMGKAY)
24,8379,laborer,male,st,Social Welfare Security Scheme - Support 30
24,8379,laborer,male,st,Ayushman Swasthya Suraksha - Yojana 36
24,8379,laborer,male,st,Social Welfare Security Scheme - Support 37
24,8379,laborer,male,st,Social Welfare Security Scheme - Support 50
24,8379,laborer,male,st,Ayushman Swasthya Suraksha - Yojana 59
24,8379,laborer,male,st,Ayushman Swasthya Suraksha - Yojana 65
24,8379,laborer,male,st,Ayushman Swasthya Suraksha - Yojana 71
24,8379,laborer,male,st,Ayushman Swasthya Suraksha - Yojana 77
24,8379,laborer,male,st,Ayushman Swasthya Suraksha - Yojana 89
24,8379,laborer,male,st,Social Welfare Security Scheme - Support 91
24,8379,laborer,male,st,Ayushman Swasthya Suraksha - Yojana 92
24,8379,laborer,male,st,Ayushman Swasthya Suraksha - Yojana 94
24,8379,laborer,male,st,Ayushman Swasthya Suraksha - Yojana 98
24,8379,laborer,male,st,Social Welfare Security Scheme - Support 99
24,8379,laborer,male,st,Social Welfare Security Scheme - Support 100
49,13809,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
49,13809,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
49,13809,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
49,13809,farmer,female,obc,Kisan Credit Card (KCC) Scheme
49,13809,farmer,female,obc,National Farmer Scheme - Phase 28
49,13809,farmer,female,obc,National Farmer Scheme - Phase 44
49,13809,farmer,female,obc,National Farmer Scheme - Phase 73
49,13809,farmer,female,obc,National Farmer Scheme - Phase 78
49,13809,farmer,female,obc,National Farmer Scheme - Phase 86
24,0,student,male,obc,Post Matric Scholarship Scheme for OBC Students
24,0,student,male,obc,Merit-cum-Means Post Matric Support - Program 41
24,0,student,male,obc,Merit-cum-Means Post Matric Support - Program 45
24,0,student,male,obc,Merit-cum-Means Post Matric Support - Program 52
24,0,student,male,obc,Merit-cum-Means Post Matric Support - Program 81
24,0,student,male,obc,Merit-cum-Means Post Matric Support - Program 83
30,7055,laborer,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
30,7055,laborer,female,obc,Deendayal Disabled Rehabilitation Scheme (DDRS)
68,13404,retired,male,sc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 27
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 35
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 57
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 60
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 66
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 69
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 72
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 80
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 84
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 88
68,13404,retired,male,sc,Senior Citizen Financial Security - Pension 95
37,26338,private employee,female,sc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
43,45958,government employee,male,obc,Deendayal Disabled Rehabilitation Scheme (DDRS)
53,7723,laborer,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
53,7723,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 29
53,7723,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 36
53,7723,laborer,female,obc,Social Welfare Security Scheme - Support 37
53,7723,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 59
53,7723,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 65
53,7723,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 71
53,7723,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 89
53,7723,laborer,female,obc,Social Welfare Security Scheme - Support 91
53,7723,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 92
53,7723,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 94
53,7723,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 98
53,7723,laborer,female,obc,Social Welfare Security Scheme - Support 99
53,7723,laborer,female,obc,Social Welfare Security Scheme - Support 100
42,86712,business owner,female,general,Pradhan Mantri Matru Vandana Yojana (PMMVY)
42,86712,business owner,female,general,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
45,7828,farmer,male,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
45,7828,farmer,male,obc,PM Krishi Sinchayee Yojana (PMKSY)
45,7828,farmer,male,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
45,7828,farmer,male,obc,Kisan Credit Card (KCC) Scheme
45,7828,farmer,male,obc,National Farmer Scheme - Phase 28
45,7828,farmer,male,obc,National Farmer Scheme - Phase 31
45,7828,farmer,male,obc,National Farmer Scheme - Phase 44
45,7828,farmer,male,obc,National Farmer Scheme - Phase 73
45,7828,farmer,male,obc,National Farmer Scheme - Phase 78
45,7828,farmer,male,obc,National Farmer Scheme - Phase 86
76,23726,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 27
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 35
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 38
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 57
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 60
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 66
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 69
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 72
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 80
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 84
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 88
76,23726,retired,female,obc,Senior Citizen Financial Security - Pension 95
43,0,unemployed,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
43,0,unemployed,female,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
43,0,unemployed,female,obc,Mo Ghara Yojana (Odisha Housing Scheme)
43,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 36
43,0,unemployed,female,obc,Social Welfare Security Scheme - Support 37
43,0,unemployed,female,obc,Awas Sahayata Gramin - Allocation 56
43,0,unemployed,female,obc,Awas Sahayata Gramin - Allocation 58
43,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 59
43,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 65
43,0,unemployed,female,obc,Awas Sahayata Gramin - Allocation 67
43,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 71
43,0,unemployed,female,obc,Awas Sahayata Gramin - Allocation 75
43,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 89
43,0,unemployed,female,obc,Social Welfare Security Scheme - Support 91
43,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 92
43,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 94
43,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 98
43,0,unemployed,female,obc,Social Welfare Security Scheme - Support 99
43,0,unemployed,female,obc,Social Welfare Security Scheme - Support 100
56,13312,farmer,female,st,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
56,13312,farmer,female,st,PM Krishi Sinchayee Yojana (PMKSY)
56,13312,farmer,female,st,Pradhan Mantri Fasal Bima Yojana (PMFBY)
56,13312,farmer,female,st,Kisan Credit Card (KCC) Scheme
56,13312,farmer,female,st,National Farmer Scheme - Phase 28
56,13312,farmer,female,st,National Farmer Scheme - Phase 44
56,13312,farmer,female,st,National Farmer Scheme - Phase 73
56,13312,farmer,female,st,National Farmer Scheme - Phase 78
56,13312,farmer,female,st,National Farmer Scheme - Phase 86
57,11704,farmer,male,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
57,11704,farmer,male,obc,PM Krishi Sinchayee Yojana (PMKSY)
